episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
669,0.239091,0.271240,0.001515,0.000362,-1.878452,0.000920,30,6835.929162
670,0.216644,0.293688,-0.001317,0.000098,-1.876895,0.000314,30,6842.059176
671,0.219176,0.291156,0.002172,0.000112,-1.875461,0.000933,30,6848.053972
672,0.219262,0.291070,-0.000813,0.000113,-1.873591,0.000319,30,6853.970638
673,0.229665,0.280667,0.001553,0.000215,-1.871648,0.000061,30,6859.913439
674,0.216660,0.293672,-0.001830,0.000337,-1.869788,0.001052,30,6865.787783
675,0.216816,0.293516,0.000957,0.000169,-1.867450,0.000415,30,6871.627628
676,0.245013,0.265319,0.000605,0.000343,-1.865541,0.000695,30,6877.553510
677,0.214100,0.296232,0.000139,0.000284,-1.862938,0.000415,30,6883.579060
678,0.261616,0.248716,-0.000184,0.000673,-1.860644,0.001215,30,6889.494266
679,0.264859,0.245473,0.000201,0.000208,-1.858906,0.001556,30,6895.497868
680,0.235371,0.274960,-0.001091,0.000236,-1.857196,0.000305,30,6901.346256
681,0.257306,0.253026,-0.004251,0.000411,-1.855506,0.000483,30,6907.278100
682,0.290562,0.219770,0.000356,0.000529,-1.854351,0.000099,30,6913.229715
683,0.268342,0.241990,-0.005345,0.000383,-1.852357,0.003416,28,6919.109893
684,0.227761,0.282571,-0.000837,0.000520,-1.850677,0.000229,30,6925.040180
685,0.231641,0.278691,-0.004676,0.000130,-1.848332,0.000273,30,6930.875296
686,0.242662,0.267670,0.003754,0.000118,-1.846464,0.000420,30,6936.770622
687,0.258438,0.251894,-0.000965,0.000305,-1.844187,0.000355,30,6942.578147
688,0.263903,0.246429,-0.004156,0.000331,-1.841865,0.000334,30,6948.586138
689,0.292135,0.218197,0.002760,0.000438,-1.840648,0.001495,30,6954.478356
690,0.273832,0.236500,-0.001478,0.000311,-1.840480,0.001341,30,6960.344409
691,0.330661,0.179671,0.002144,0.001335,-1.839628,0.000824,30,6966.362636
692,0.253754,0.256578,0.002178,0.001128,-1.837844,0.001612,30,6972.295139
693,0.261126,0.249206,-0.004454,0.000242,-1.835648,0.000101,30,6978.347898
694,0.260254,0.250078,0.000250,0.000200,-1.834097,0.000433,30,6984.190488
695,0.238909,0.271423,0.003746,0.000320,-1.831445,0.000909,30,6990.051863
696,0.236675,0.273657,-0.005572,0.000183,-1.829949,0.000632,30,6996.044314
697,0.266035,0.244297,-0.005404,0.000356,-1.829009,0.000668,30,7002.034134
698,0.225712,0.284620,-0.001795,0.000339,-1.827666,0.002784,28,7007.936298
699,0.239002,0.271329,-0.000927,0.000147,-1.825798,0.000582,30,7013.756186
700,0.224036,0.286296,-0.003365,0.000182,-1.823571,0.000218,30,7019.637726
701,0.220492,0.289840,0.000300,0.000069,-1.822051,0.000601,30,7025.832211
702,0.222339,0.287993,0.000334,0.000110,-1.820791,0.000558,30,7032.121549
703,0.230306,0.280026,0.002789,0.000090,-1.818982,0.000209,30,7039.266130
704,0.237307,0.273025,-0.001394,0.000077,-1.817088,0.000734,30,7046.648880
705,0.241018,0.269314,-0.002276,0.000079,-1.815990,0.000190,30,7054.119761
706,0.245298,0.265034,0.002889,0.000139,-1.815052,0.000210,30,7061.648866
707,0.233226,0.277106,0.000515,0.000138,-1.813231,0.001781,30,7069.143783
708,0.243588,0.266744,0.000589,0.000092,-1.811772,0.000499,30,7076.500465
709,0.227362,0.282970,0.000068,0.000124,-1.810373,0.000323,30,7084.018733
710,0.230452,0.279880,0.005102,0.000147,-1.808509,0.000595,30,7091.311839
711,0.240352,0.269980,-0.000190,0.000137,-1.806231,0.000183,30,7098.809528
712,0.232484,0.277848,0.000450,0.000143,-1.804102,0.000415,30,7106.919156
713,0.231958,0.278374,0.000740,0.000103,-1.802377,0.001254,30,7114.619252
714,0.222631,0.287701,-0.004713,0.000050,-1.799922,0.000191,30,7124.007348
715,0.224318,0.286014,-0.001624,0.000150,-1.797622,0.000360,30,7133.280593
716,0.218913,0.291419,-0.003369,0.000072,-1.795142,0.000200,30,7141.075994
717,0.214115,0.296217,-0.001487,0.000062,-1.792924,0.000568,30,7148.812062
718,0.212762,0.297570,-0.003176,0.000206,-1.791570,0.001151,30,7156.824211
719,0.213103,0.297229,-0.001092,0.000153,-1.790426,0.000582,30,7164.504670
720,0.248595,0.261737,-0.004301,0.000364,-1.789126,0.000252,30,7172.951784
721,0.223251,0.287080,-0.001875,0.000252,-1.787911,0.000850,30,7182.175314
722,0.215805,0.294527,-0.002860,0.000144,-1.786362,0.000114,30,7189.492541
723,0.216039,0.294293,-0.004470,0.000184,-1.785308,0.000687,30,7196.657334
724,0.221228,0.289104,-0.004796,0.000161,-1.785064,0.000210,30,7203.996418
725,0.217005,0.293326,0.004428,0.000142,-1.783551,0.000284,30,7210.250787
726,0.231686,0.278646,0.003288,0.000200,-1.780928,0.000139,30,7218.212142
727,0.231762,0.278569,0.004730,0.000102,-1.778096,0.000131,30,7235.217442
728,0.244282,0.266050,-0.001920,0.000266,-1.775373,0.001020,30,7252.068532
729,0.213836,0.296496,0.000123,0.000211,-1.773399,0.000143,30,7266.375191
730,0.226291,0.284040,-0.001635,0.000139,-1.771310,0.000225,30,7273.859003
731,0.219756,0.290576,-0.000279,0.000161,-1.769169,0.000847,30,7281.566129
732,0.233453,0.276879,0.000452,0.000222,-1.767096,0.000159,30,7289.177951
733,0.230676,0.279656,-0.003506,0.000071,-1.765191,0.000267,30,7296.709990
734,0.234419,0.275913,-0.000475,0.000149,-1.764050,0.000257,30,7304.212917
735,0.243653,0.266679,0.003305,0.000107,-1.762024,0.000501,30,7311.553072
736,0.248220,0.262112,-0.000406,0.000077,-1.759193,0.000175,30,7318.774776
737,0.246196,0.264136,0.004374,0.000181,-1.756570,0.000122,30,7326.614324
738,0.265555,0.244777,-0.001649,0.000537,-1.753991,0.000234,30,7334.531737
739,0.270755,0.239577,-0.001887,0.000155,-1.751924,0.000477,30,7342.644134
740,0.234181,0.276151,-0.001835,0.000398,-1.750050,0.000174,30,7350.110527
741,0.225810,0.284522,-0.000661,0.000164,-1.747966,0.001947,30,7356.161909
742,0.209060,0.301272,0.000253,0.000188,-1.745912,0.000108,30,7365.880932
743,0.207074,0.303258,0.003430,0.000087,-1.743554,0.000033,30,7374.920307
744,0.203950,0.306382,0.001629,0.000072,-1.741002,0.000219,30,7383.360091
745,0.210108,0.300223,-0.004002,0.000111,-1.738488,0.000092,30,7390.371103
746,0.209157,0.301175,0.002345,0.000078,-1.736694,0.000204,30,7397.413011
747,0.198460,0.311872,-0.000757,0.000140,-1.734986,0.000342,30,7404.451656
748,0.201895,0.308437,0.003680,0.000068,-1.733074,0.000794,30,7411.261242
749,0.216897,0.293434,-0.002197,0.000109,-1.730322,0.000726,30,7418.325455
750,0.214257,0.296075,-0.001483,0.000087,-1.728013,0.000056,30,7425.168611
751,0.207821,0.302511,0.000527,0.000108,-1.725791,0.000040,30,7431.288553
752,0.211353,0.298979,-0.001774,0.000090,-1.724986,0.000242,30,7437.466870
753,0.211639,0.298693,0.000832,0.000095,-1.724496,0.000350,30,7443.700984
754,0.215912,0.294420,0.004755,0.000162,-1.723002,0.000155,30,7450.180571
755,0.208166,0.302166,0.000530,0.000176,-1.720470,0.000262,30,7456.700459
756,0.202328,0.308004,0.004947,0.000083,-1.717863,0.001292,30,7462.671578
757,0.267598,0.242734,-0.004174,0.001032,-1.716617,0.000466,30,7469.131291
758,0.198493,0.311839,-0.000272,0.001026,-1.715751,0.000183,30,7475.607226
759,0.195409,0.314923,-0.005029,0.000124,-1.713877,0.000190,30,7481.814413
760,0.209168,0.301164,-0.001897,0.000082,-1.712975,0.003190,25,7487.802576
761,0.246174,0.264157,0.000766,0.000318,-1.711862,0.000424,30,7493.920996
762,0.220510,0.289822,-0.001281,0.000205,-1.710498,0.000927,30,7500.316555
763,0.235063,0.275269,0.003610,0.000103,-1.708743,0.000107,30,7506.714569
764,0.244015,0.266317,-0.002810,0.000243,-1.706740,0.000387,30,7513.008590
765,0.218322,0.292009,-0.001211,0.000178,-1.705241,0.002535,30,7519.261100
766,0.266631,0.243701,0.002448,0.000616,-1.704133,0.000083,30,7525.745256
767,0.228465,0.281866,-0.004229,0.000385,-1.702684,0.003016,24,7532.061048
768,0.229156,0.281176,0.001615,0.000086,-1.700780,0.000857,30,7538.440336
769,0.220159,0.290173,0.001161,0.000072,-1.698220,0.000296,30,7545.031837
770,0.218330,0.292002,-0.003676,0.000110,-1.695660,0.000097,30,7551.566907
771,0.213138,0.297194,-0.003765,0.000073,-1.694176,0.000042,30,7557.737578
772,0.215014,0.295318,0.001941,0.000087,-1.692526,0.000109,30,7563.913313
773,0.209361,0.300971,-0.002391,0.000072,-1.690481,0.000312,30,7570.092258
774,0.225611,0.284721,0.002763,0.000139,-1.687952,0.000116,30,7576.502377
775,0.214523,0.295809,0.003395,0.000151,-1.685571,0.000064,30,7582.621959
776,0.216187,0.294145,-0.001328,0.000117,-1.682990,0.000163,30,7589.001418
777,0.218727,0.291605,-0.004629,0.000199,-1.681702,0.000125,30,7594.834007
778,0.206041,0.304291,-0.000181,0.000157,-1.680763,0.000517,30,7600.869495
779,0.198719,0.311613,-0.004554,0.000169,-1.679416,0.000054,30,7607.254024
780,0.192596,0.317736,-0.002127,0.000098,-1.678356,0.000075,30,7613.685644
781,0.201262,0.309070,-0.000846,0.000172,-1.676671,0.000231,30,7619.744854
782,0.199548,0.310784,-0.004766,0.000037,-1.674461,0.000116,30,7625.892813
783,0.195613,0.314719,0.000791,0.000210,-1.673045,0.000024,30,7632.447967
784,0.198298,0.312034,-0.000950,0.000140,-1.671334,0.000091,30,7638.940618
785,0.189611,0.320721,-0.000169,0.000066,-1.670324,0.000066,30,7644.913442
786,0.190365,0.319967,0.003828,0.000105,-1.667944,0.000090,30,7650.941576
787,0.188906,0.321426,0.001955,0.000122,-1.665113,0.000032,30,7657.589951
788,0.188988,0.321344,-0.004963,0.000054,-1.662751,0.000078,30,7665.529190
789,0.195832,0.314500,-0.005244,0.000244,-1.661605,0.000598,30,7673.331709
790,0.202776,0.307556,-0.000223,0.000131,-1.660820,0.000219,30,7680.541536
791,0.199276,0.311056,-0.003645,0.000153,-1.659057,0.000244,30,7687.273294
792,0.191575,0.318757,-0.001983,0.000179,-1.657368,0.000154,30,7693.561594
793,0.190062,0.320270,0.001729,0.000058,-1.655805,0.000358,30,7699.877293
794,0.223011,0.287321,0.001648,0.000284,-1.653874,0.000296,30,7706.446408
795,0.228154,0.282178,-0.003835,0.000354,-1.652439,0.001520,30,7713.043341
796,0.191366,0.318966,-0.000768,0.000341,-1.650983,0.000649,30,7719.489171
797,0.199713,0.310619,-0.001227,0.000206,-1.649439,0.000752,30,7726.028203
798,0.187644,0.322688,0.001179,0.000101,-1.648158,0.000059,30,7733.309493
799,0.195425,0.314906,0.001562,0.000035,-1.646028,0.000164,30,7746.478146
800,0.198757,0.311575,-0.001443,0.000187,-1.644318,0.001401,30,7755.065862
801,0.200007,0.310325,0.000533,0.000148,-1.642238,0.000191,30,7767.038602
802,0.190614,0.319718,0.000216,0.000068,-1.640569,0.000198,30,7776.204292
803,0.192065,0.318267,-0.000423,0.000128,-1.638328,0.000062,30,7784.746532
804,0.189598,0.320734,-0.001597,0.000143,-1.636045,0.000338,30,7792.898875
805,0.200259,0.310073,-0.001882,0.000137,-1.634193,0.000232,30,7802.183606
806,0.197043,0.313289,-0.000708,0.000070,-1.632455,0.000106,30,7810.203839
807,0.213960,0.296372,-0.002012,0.000122,-1.630983,0.000109,30,7817.610246
808,0.211328,0.299004,-0.000276,0.000096,-1.629302,0.000069,30,7825.149344
809,0.207415,0.302917,0.002568,0.000165,-1.628045,0.001981,30,7832.701365
810,0.241887,0.268445,-0.001249,0.000389,-1.626879,0.000160,30,7840.553412
811,0.257294,0.253038,0.001085,0.000405,-1.625282,0.000240,30,7847.829238
812,0.209337,0.300995,-0.002313,0.000581,-1.623532,0.000014,30,7855.706925
813,0.215738,0.294594,0.000948,0.000111,-1.621530,0.000124,30,7863.312449
814,0.206436,0.303896,-0.002627,0.000169,-1.619706,0.000817,30,7871.091869
815,0.195369,0.314963,-0.000570,0.000155,-1.618126,0.000075,30,7878.886195
816,0.193929,0.316402,-0.002073,0.000093,-1.616525,0.000075,30,7886.667465
817,0.187688,0.322644,-0.002493,0.000112,-1.614645,0.000095,30,7894.349451
818,0.186383,0.323949,-0.003150,0.000116,-1.612485,0.001063,30,7902.029420
819,0.209533,0.300799,-0.000321,0.000141,-1.610680,0.000110,30,7910.295513
820,0.216968,0.293364,0.001232,0.000262,-1.608550,0.000073,30,7918.136692
821,0.214496,0.295836,-0.000197,0.000142,-1.606498,0.000682,30,7926.045663
822,0.197131,0.313201,0.005381,0.000177,-1.604263,0.000079,30,7933.871332
823,0.192464,0.317868,0.000496,0.000115,-1.601527,0.000396,30,7941.515868
824,0.195881,0.314451,0.000003,0.000116,-1.599546,0.000244,30,7949.335209
825,0.197685,0.312647,0.002113,0.000135,-1.597878,0.000034,30,7957.543162
826,0.186864,0.323468,-0.003365,0.000160,-1.596038,0.000153,30,7965.011385
827,0.199909,0.310423,0.001663,0.000165,-1.594482,0.000580,30,7972.419007
828,0.215120,0.295212,-0.002059,0.000099,-1.592999,0.000083,30,7980.569726
829,0.211612,0.298720,0.002525,0.000100,-1.591281,0.000307,30,7989.299089
830,0.201389,0.308943,0.001003,0.000086,-1.589071,0.000578,30,7997.325919
831,0.193629,0.316703,0.002302,0.000126,-1.586635,0.000099,30,8005.470813
832,0.181175,0.329157,-0.001111,0.000171,-1.585084,0.000037,30,8013.164533
833,0.184548,0.325784,-0.003921,0.000037,-1.583387,0.000022,30,8020.418567
834,0.183661,0.326671,0.002903,0.000042,-1.581382,0.000059,30,8028.090522
835,0.187687,0.322645,0.001407,0.000046,-1.579070,0.000596,30,8035.490198
836,0.186487,0.323845,-0.000178,0.000104,-1.577565,0.000299,30,8043.530007
837,0.194557,0.315775,-0.001209,0.000042,-1.576614,0.000110,30,8051.238075
838,0.200430,0.309902,-0.000752,0.000118,-1.575386,0.000065,30,8059.002487
839,0.194514,0.315817,0.000555,0.000069,-1.573465,0.000387,30,8066.537068
840,0.217282,0.293049,-0.000101,0.000149,-1.571200,0.000120,30,8074.228094
841,0.226307,0.284025,-0.001310,0.000022,-1.568878,0.000129,30,8081.844137
842,0.242590,0.267742,-0.003088,0.000076,-1.567084,0.002228,30,8088.082271
843,0.266017,0.244314,-0.002237,0.000144,-1.565950,0.001611,30,8095.429183
844,0.259037,0.251295,-0.001250,0.000154,-1.564512,0.001104,30,8104.312323
845,0.253361,0.256970,-0.002391,0.000610,-1.563313,0.001500,30,8114.390624
846,0.191172,0.319160,-0.000309,0.000754,-1.561596,0.000115,30,8127.990608
847,0.188173,0.322158,0.003420,0.000133,-1.559721,0.000593,30,8137.339195
848,0.211972,0.298360,0.004646,0.000278,-1.557520,0.000330,30,8152.477208
849,0.218235,0.292097,0.000875,0.000162,-1.555311,0.001601,30,8167.177177
850,0.248042,0.262290,0.001712,0.000299,-1.553276,0.000251,30,8182.248536
851,0.258460,0.251872,-0.005725,0.000171,-1.551586,0.001204,30,8197.541176
852,0.245126,0.265206,0.001593,0.000262,-1.550195,0.000935,30,8213.121903
853,0.300316,0.210016,-0.003108,0.000933,-1.547745,0.000590,30,8228.508408
854,0.224704,0.285628,-0.006081,0.001253,-1.546644,0.001895,25,8243.512763
855,0.322782,0.187550,-0.000791,0.001701,-1.546741,0.002642,30,8255.487147
856,0.488479,0.021852,-0.002005,0.006550,-1.545737,0.000059,30,8270.369318
857,0.458244,0.052088,0.001551,0.000531,-1.543862,0.000558,30,8283.881643
858,0.336515,0.173817,-0.006795,0.005283,-1.542724,0.003030,21,8296.518211
859,0.352912,0.157420,0.001104,0.000575,-1.542758,0.000219,30,8308.165227
860,0.498082,0.012250,0.003771,0.006122,-1.540626,0.000072,30,8318.282004
861,0.322700,0.187632,-0.004788,0.008275,-1.538621,0.001314,30,8328.496755
862,0.365096,0.145236,-0.001164,0.001833,-1.538045,0.000301,30,8338.341146
863,0.409093,0.101239,-0.002174,0.001151,-1.536419,0.000189,30,8348.334495
864,0.317200,0.193132,0.005511,0.002680,-1.534917,0.000008,30,8357.707092
865,0.327058,0.183273,0.002208,0.000503,-1.532373,0.000017,30,8367.945040
866,0.312687,0.197645,0.002431,0.000325,-1.530080,0.000057,30,8378.263019
867,0.309355,0.200977,-0.001549,0.000276,-1.528207,0.000078,30,8388.793951
868,0.306469,0.203863,0.001584,0.000436,-1.526201,0.000255,30,8401.308486
869,0.387539,0.122793,-0.002024,0.002274,-1.524385,0.000126,30,8412.780354
870,0.330590,0.179742,-0.001131,0.001616,-1.522661,0.000389,30,8425.103461
871,0.318766,0.191566,-0.000352,0.000525,-1.520797,0.000149,30,8436.423076
872,0.347459,0.162873,0.000507,0.000624,-1.518563,0.000134,30,8446.594403
873,0.313588,0.196744,-0.000130,0.001034,-1.516496,0.000179,30,8456.911350
874,0.372758,0.137574,-0.006709,0.001874,-1.515056,0.000382,30,8467.437136
875,0.326481,0.183851,-0.001268,0.001083,-1.513813,0.000341,30,8477.692122
876,0.396262,0.114070,-0.001473,0.002023,-1.511750,0.000028,30,8487.632604
877,0.408107,0.102225,0.002462,0.000899,-1.509417,0.000181,30,8497.999662
878,0.316515,0.193817,0.005000,0.002883,-1.507031,0.000218,30,8508.181721
879,0.304290,0.206041,-0.001491,0.000167,-1.504789,0.000284,30,8519.108655
880,0.356094,0.154238,-0.003978,0.001191,-1.503165,0.000133,30,8528.973684
881,0.341751,0.168581,0.000223,0.000657,-1.501249,0.000012,30,8538.838218
882,0.338672,0.171660,0.002949,0.000318,-1.499525,0.000102,30,8548.006768
883,0.341539,0.168793,0.000102,0.000091,-1.497201,0.000039,30,8558.902386
884,0.340612,0.169719,-0.003405,0.000722,-1.495413,0.000033,30,8568.141801
885,0.350875,0.159457,-0.001935,0.000657,-1.493572,0.000045,30,8577.662455
886,0.321577,0.188755,-0.002207,0.000647,-1.491473,0.000591,30,8588.402046
887,0.435254,0.075078,-0.005302,0.004982,-1.489940,0.000088,30,8600.101766
888,0.325409,0.184923,-0.007693,0.005737,-1.489032,0.002237,26,8611.213075
889,0.502619,0.007713,0.004328,0.011472,-1.488665,0.000204,30,8621.991889
890,0.494320,0.016012,-0.004094,0.000619,-1.486457,0.002095,29,8632.062179
891,0.366810,0.143522,-0.000445,0.004629,-1.486543,0.002182,30,8643.446581
892,1.558886,-1.048554,0.004851,1.050294,-1.485011,0.000243,30,8655.609833
893,0.949908,-0.439576,-0.007131,0.030303,-1.483304,0.002566,25,8666.398034
894,0.521169,-0.010837,0.004821,0.051768,-1.483867,0.000549,30,8677.121971
895,0.612053,-0.101721,0.002895,0.005069,-1.482092,0.000008,30,8687.902001
896,0.605140,-0.094808,0.003277,0.000871,-1.479660,0.000003,30,8698.355862
897,0.586404,-0.076072,0.001261,0.000738,-1.477165,0.000031,30,8709.106298
898,0.554010,-0.043678,0.003048,0.001386,-1.474834,0.000016,30,8720.486404
899,0.535640,-0.025308,0.000540,0.001004,-1.472469,0.000120,30,8732.113062
900,0.455631,0.054701,0.002919,0.004168,-1.470453,0.000244,30,8743.113166
901,0.412021,0.098311,-0.004123,0.001881,-1.468815,0.000009,30,8754.110254
902,0.406808,0.103524,-0.001712,0.000952,-1.467493,0.000015,30,8765.688031
903,0.407681,0.102651,0.001847,0.001481,-1.465899,0.000007,30,8776.106697
904,0.417520,0.092811,-0.001161,0.000393,-1.463824,0.000015,30,8786.916744
905,0.415893,0.094439,-0.001254,0.000847,-1.462277,0.000049,30,8797.914771
906,0.414518,0.095813,-0.001335,0.000419,-1.461475,0.000065,30,8808.976880
907,0.428864,0.081468,-0.002823,0.001251,-1.460005,0.000007,30,8819.505759
908,0.410809,0.099522,-0.001560,0.001006,-1.458656,0.000021,30,8830.645529
909,0.423264,0.087068,0.002224,0.000329,-1.457208,0.000097,30,8842.607092
910,0.427945,0.082387,-0.002018,0.000338,-1.455238,0.000007,30,8853.162385
911,0.412645,0.097687,0.001091,0.000639,-1.453505,0.000147,30,8863.260037
912,0.416816,0.093516,-0.003785,0.000919,-1.452073,0.000011,30,8874.020780
913,0.433576,0.076756,0.003634,0.000692,-1.450232,0.000044,30,8884.292964
914,0.405816,0.104516,0.001224,0.000926,-1.448134,0.000004,30,8893.749570
915,0.412889,0.097442,-0.000259,0.000685,-1.446219,0.000055,30,8904.328743
916,0.413530,0.096802,0.001110,0.000620,-1.444125,0.000006,30,8916.638264
917,0.401605,0.108727,0.003326,0.000834,-1.442398,0.000020,30,8927.754003
918,0.412983,0.097349,0.001225,0.000506,-1.440111,0.000034,30,8937.439010
919,0.426884,0.083448,0.001569,0.000636,-1.438093,0.000011,30,8948.451339
920,0.416809,0.093523,0.002643,0.001338,-1.436154,0.000006,30,8959.303839
921,0.428496,0.081836,0.000045,0.000556,-1.434283,0.000009,30,8970.167526
922,0.410326,0.100006,-0.003330,0.000936,-1.432643,0.000175,30,8981.287871
923,0.447291,0.063041,0.002297,0.001192,-1.431406,0.000016,30,8992.076260
924,0.414308,0.096024,0.002316,0.001128,-1.429499,0.000070,30,9001.825867
925,0.398088,0.112244,-0.003040,0.000470,-1.427969,0.000030,30,9012.975524
926,0.388877,0.121455,0.001138,0.000393,-1.426834,0.000009,30,9024.521645
927,0.396074,0.114257,0.001565,0.000772,-1.424958,0.000004,30,9036.997784
928,0.404494,0.105838,0.000885,0.001041,-1.422880,0.000015,30,9048.578244
929,0.390740,0.119591,-0.003908,0.000974,-1.421129,0.000005,30,9060.712778
930,0.396575,0.113757,-0.001114,0.000633,-1.419634,0.000163,30,9071.883361
931,0.407209,0.103123,-0.003101,0.000775,-1.417836,0.000011,30,9078.090288
932,0.379322,0.131010,0.006519,0.001113,-1.416012,0.000021,30,9082.600643
933,0.385763,0.124569,0.003461,0.000503,-1.413255,0.000008,30,9086.843671
934,0.374668,0.135664,0.001801,0.000307,-1.410810,0.000094,30,9090.652176
935,0.366272,0.144060,-0.001230,0.000329,-1.408341,0.000048,30,9094.427335
936,0.400450,0.109882,-0.000043,0.000606,-1.406563,0.000031,30,9098.034576
937,0.426428,0.083903,-0.000468,0.001940,-1.404613,0.000227,30,9101.693418
938,0.371199,0.139133,-0.001284,0.001760,-1.403225,0.000138,30,9105.295023
939,0.365479,0.144853,0.002392,0.001205,-1.401384,0.000053,30,9108.848982
940,0.370283,0.140049,0.003595,0.000327,-1.399457,0.000048,30,9112.448477
941,0.346195,0.164137,-0.002730,0.000400,-1.397441,0.000034,30,9116.059167
942,0.356599,0.153733,0.000553,0.000362,-1.395474,0.000004,30,9119.634019
943,0.368112,0.142220,0.004364,0.000565,-1.393349,0.000033,30,9123.312955
944,0.360552,0.149780,0.000898,0.000522,-1.391036,0.000063,30,9126.744299
945,0.343228,0.167104,0.002775,0.000536,-1.388733,0.000156,30,9130.189069
946,0.349302,0.161029,0.002952,0.000461,-1.386787,0.000195,30,9133.673162
947,0.321825,0.188506,0.002050,0.000559,-1.384604,0.000034,30,9137.500259
948,0.330172,0.180160,-0.002049,0.000500,-1.382486,0.000249,30,9142.089632
949,0.325405,0.184927,0.001992,0.000754,-1.380758,0.000139,30,9146.576887
950,0.295542,0.214790,-0.003348,0.000447,-1.378893,0.000028,30,9151.038125
951,0.307290,0.203042,0.000955,0.000323,-1.377136,0.000085,30,9154.445518
952,0.332318,0.178014,0.000954,0.000437,-1.375203,0.000067,30,9157.928205
953,0.291548,0.218783,0.001297,0.001240,-1.373182,0.000011,30,9162.473894
954,0.289609,0.220723,-0.002663,0.000220,-1.371227,0.000036,30,9167.008261
955,0.304506,0.205826,-0.002259,0.000397,-1.369806,0.000034,30,9171.511276
956,0.303570,0.206762,0.004057,0.000987,-1.368273,0.000562,30,9176.008181
957,0.291130,0.219201,0.002956,0.000250,-1.366250,0.000014,30,9180.501113
958,0.276560,0.233772,-0.000796,0.000434,-1.364046,0.000090,30,9184.984747
959,0.274259,0.236073,-0.002197,0.000242,-1.362321,0.000007,30,9189.505945
960,0.296410,0.213922,0.002728,0.000795,-1.360640,0.000795,30,9194.018077
961,0.272459,0.237873,0.000482,0.000388,-1.358594,0.000192,30,9198.447752
962,0.270153,0.240179,-0.000890,0.000264,-1.356718,0.000063,30,9202.812870
963,0.288577,0.221755,-0.003537,0.000804,-1.355075,0.000745,30,9206.621006
964,0.288560,0.221772,-0.000347,0.000580,-1.353639,0.001304,30,9210.952799
965,0.283617,0.226715,0.002600,0.000449,-1.352112,0.000323,30,9214.901797
966,0.255409,0.254922,0.002158,0.000416,-1.350107,0.000075,30,9219.481826
967,0.244705,0.265627,-0.004562,0.000326,-1.348145,0.000015,30,9223.330471
968,0.248006,0.262326,-0.002337,0.000356,-1.346812,0.000147,30,9226.815878
969,0.260704,0.249628,-0.001321,0.000365,-1.345414,0.000493,30,9230.220545
970,0.272071,0.238261,0.001927,0.000269,-1.343722,0.000107,30,9233.697988
971,0.248646,0.261686,-0.002749,0.000457,-1.342011,0.000047,30,9237.251247
972,0.248926,0.261406,-0.002210,0.000386,-1.340691,0.000263,30,9241.449559
973,0.268025,0.242307,-0.005624,0.001201,-1.339561,0.000973,30,9245.656299
974,0.268916,0.241416,-0.000103,0.000372,-1.338959,0.000022,30,9249.907414
975,0.314559,0.195773,-0.001246,0.000699,-1.337628,0.000365,30,9254.171538
976,0.226959,0.283373,-0.001403,0.001910,-1.336225,0.001685,30,9258.166782
977,0.311001,0.199331,0.001192,0.002586,-1.335329,0.000461,30,9261.691364
978,0.254433,0.255899,-0.001202,0.001112,-1.333923,0.001023,30,9265.311294
979,0.320847,0.189485,0.001789,0.001357,-1.332461,0.000087,30,9268.988976
980,0.295229,0.215103,-0.004687,0.000414,-1.330943,0.000185,30,9272.482942
981,0.247939,0.262393,0.002507,0.000536,-1.329708,0.000183,30,9276.019754
982,0.257780,0.252552,0.002195,0.000322,-1.327542,0.000010,30,9279.762209
983,0.250691,0.259640,-0.006493,0.000183,-1.325584,0.000369,30,9283.373133
984,0.252936,0.257396,-0.001180,0.000049,-1.324445,0.000004,30,9286.859342
985,0.251648,0.258684,0.002255,0.000115,-1.322793,0.000075,30,9290.473214
986,0.241424,0.268908,-0.003422,0.000163,-1.321105,0.000224,30,9294.068183
987,0.261251,0.249081,-0.003217,0.000299,-1.319657,0.000129,30,9297.731324
988,0.235788,0.274544,0.000123,0.000264,-1.318108,0.000009,30,9301.450334
989,0.241527,0.268804,0.001255,0.000103,-1.316299,0.000046,30,9304.868161
990,0.236660,0.273672,-0.000653,0.000102,-1.314442,0.000036,30,9308.371474
991,0.246886,0.263446,-0.003572,0.000143,-1.312794,0.000389,30,9311.915890
992,0.269846,0.240486,-0.001304,0.000202,-1.311920,0.000102,30,9315.427805
993,0.241962,0.268370,0.001602,0.000294,-1.310001,0.000045,30,9318.981386
994,0.252381,0.257951,-0.000957,0.000136,-1.308000,0.000008,30,9322.768307
995,0.257697,0.252635,-0.002653,0.000217,-1.306214,0.000482,30,9326.297911
996,0.263148,0.247184,-0.001592,0.000382,-1.304743,0.000100,30,9329.824107
997,0.217865,0.292467,-0.000202,0.000538,-1.303551,0.000019,30,9333.385375
998,0.215877,0.294455,-0.000345,0.000129,-1.301953,0.000006,30,9336.882850
999,0.211152,0.299180,-0.000230,0.000061,-1.300577,0.000036,30,9340.307955
1000,0.219581,0.290751,-0.001005,0.000090,-1.298914,0.000011,30,9343.716255
1001,0.215720,0.294612,-0.001471,0.000161,-1.297152,0.000038,30,9347.167983
1002,0.215173,0.295159,0.001459,0.000078,-1.295314,0.000038,30,9350.667553
1003,0.221878,0.288454,-0.003471,0.000089,-1.293340,0.000027,30,9354.433901
