episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
335,0.185785,0.324547,0.000026,0.001177,-1.737359,0.000180,30,1695.802846
336,0.214249,0.296083,0.000036,0.000765,-1.734403,0.000504,30,1700.815575
337,0.187847,0.322485,-0.000094,0.000510,-1.731487,0.000064,30,1705.880154
338,0.183369,0.326963,-0.000065,0.000650,-1.728538,0.000071,30,1710.843227
339,0.201282,0.309050,0.000171,0.001438,-1.725579,0.000404,30,1715.917564
340,0.177465,0.332866,0.000008,0.000545,-1.722648,0.000345,30,1720.957332
341,0.184155,0.326177,-0.000269,0.001158,-1.719885,0.002943,26,1725.965293
342,0.222911,0.287421,-0.000388,0.003174,-1.717061,0.002103,30,1731.139758
343,0.182794,0.327537,-0.000012,0.000518,-1.714025,0.000808,30,1736.285513
344,0.189250,0.321082,-0.000170,0.001384,-1.711100,0.003495,28,1741.353201
345,0.215512,0.294820,0.000174,0.004545,-1.708863,0.002522,17,1746.276504
346,0.180625,0.329706,0.000083,0.000856,-1.706623,0.001621,30,1751.391098
347,0.243391,0.266941,0.000018,0.001234,-1.703652,0.000753,30,1756.511940
348,0.170859,0.339473,-0.000140,0.001659,-1.700694,0.000410,30,1761.547811
349,0.156596,0.353736,-0.000154,0.000999,-1.697699,0.001920,30,1766.639502
350,0.239551,0.270780,-0.000244,0.005793,-1.694721,0.002842,28,1771.669120
351,0.198820,0.311512,-0.000111,0.001641,-1.691769,0.000440,30,1776.639047
352,0.181884,0.328448,-0.000017,0.000856,-1.688690,0.000115,30,1781.721465
353,0.173454,0.336877,0.000068,0.000775,-1.685684,0.000059,30,1786.822221
354,0.173281,0.337051,-0.000021,0.000210,-1.682647,0.000012,30,1791.907203
355,0.165540,0.344791,0.000131,0.001331,-1.679634,0.000201,30,1796.940487
356,0.191006,0.319326,-0.000060,0.001217,-1.676538,0.000489,30,1801.933348
357,0.198737,0.311595,0.000139,0.001649,-1.673532,0.000043,30,1807.000271
358,0.193401,0.316931,-0.000123,0.002100,-1.670555,0.002443,30,1812.090112
359,0.181003,0.329329,-0.000148,0.001070,-1.667556,0.000824,30,1817.176086
360,0.178612,0.331720,0.000033,0.000614,-1.664567,0.000205,30,1822.330245
361,0.165953,0.344379,0.000013,0.000578,-1.661614,0.000267,30,1827.465990
362,0.183387,0.326945,-0.000074,0.000947,-1.658667,0.001318,30,1832.568924
363,0.201889,0.308443,-0.000058,0.000568,-1.655710,0.000080,30,1837.708377
364,0.163000,0.347332,0.000021,0.000863,-1.652736,0.000080,30,1842.745489
365,0.177614,0.332718,0.000003,0.000457,-1.649784,0.000345,30,1847.845112
366,0.203714,0.306617,0.000089,0.003197,-1.646730,0.000443,30,1852.898477
367,0.170299,0.340033,0.000010,0.000407,-1.643603,0.000118,30,1858.031045
368,0.177995,0.332337,0.000204,0.000871,-1.640544,0.000154,30,1863.147051
369,0.169116,0.341216,0.000067,0.000807,-1.637474,0.000384,30,1868.182649
370,0.203158,0.307174,-0.000130,0.001385,-1.634519,0.001363,30,1873.283563
371,0.193320,0.317012,-0.000122,0.000848,-1.631614,0.000075,30,1878.287279
372,0.178499,0.331833,-0.000075,0.001078,-1.628643,0.000064,30,1883.394262
373,0.177495,0.332836,-0.000046,0.000956,-1.625706,0.000065,30,1888.427723
374,0.181804,0.328528,0.000001,0.000799,-1.622713,0.000198,30,1893.553463
375,0.164861,0.345471,-0.000032,0.000615,-1.619696,0.000535,30,1898.631788
376,0.175494,0.334837,-0.000095,0.001172,-1.616655,0.000661,30,1903.774618
377,0.146486,0.363846,-0.000004,0.000713,-1.613658,0.000025,30,1908.870207
378,0.182881,0.327451,0.000021,0.000801,-1.610670,0.000030,30,1913.940987
379,0.181805,0.328526,0.000020,0.000349,-1.607649,0.000042,30,1919.016376
380,0.171149,0.339183,0.000017,0.000893,-1.604652,0.000669,30,1924.081317
381,0.192009,0.318323,-0.000043,0.001383,-1.601744,0.001200,30,1929.197481
382,0.178205,0.332127,0.000106,0.000908,-1.598872,0.000198,30,1934.297059
383,0.175936,0.334396,-0.000234,0.001160,-1.595931,0.002557,30,1939.401862
384,0.244994,0.265337,-0.000051,0.003459,-1.592887,0.000809,30,1944.591185
385,0.182405,0.327927,-0.000007,0.001212,-1.589847,0.000121,30,1949.634846
386,0.181994,0.328338,-0.000167,0.001470,-1.586891,0.001337,30,1954.760103
387,0.299062,0.211270,-0.000627,0.009558,-1.583979,0.003326,30,1959.778011
388,0.159430,0.350902,-0.000009,0.003951,-1.581023,0.000144,30,1964.873961
389,0.182694,0.327638,0.000007,0.000834,-1.578095,0.000877,30,1970.029603
390,0.171476,0.338856,-0.000009,0.000560,-1.575168,0.000055,30,1975.238239
391,0.166855,0.343476,-0.000031,0.000492,-1.572147,0.000068,30,1980.363782
392,0.181887,0.328445,-0.000072,0.001076,-1.569142,0.000281,30,1985.332539
393,0.155069,0.355262,-0.000138,0.000826,-1.566139,0.000281,30,1990.440074
394,0.189164,0.321168,-0.000099,0.001003,-1.563170,0.000281,30,1995.531542
395,0.178217,0.332115,0.000061,0.001011,-1.560174,0.000111,30,2000.614627
396,0.167100,0.343232,0.000013,0.001024,-1.557156,0.000340,30,2005.806088
397,0.161311,0.349021,0.000040,0.000945,-1.554055,0.000792,30,2010.877951
398,0.258649,0.251683,-0.000236,0.006290,-1.551199,0.002437,30,2015.931445
399,0.154190,0.356142,-0.000065,0.003155,-1.548493,0.000497,30,2021.021352
400,0.180023,0.330309,-0.000025,0.000628,-1.545526,0.000165,30,2026.186467
401,0.148493,0.361839,0.000013,0.000809,-1.542505,0.000090,30,2031.327249
402,0.170837,0.339495,-0.000008,0.001079,-1.539517,0.000341,30,2036.488079
403,0.185940,0.324392,0.000015,0.001413,-1.536570,0.000168,30,2041.599438
404,0.163838,0.346494,0.000095,0.000796,-1.533545,0.000032,30,2046.708474
405,0.164568,0.345764,0.000076,0.000559,-1.530488,0.000012,30,2051.795563
406,0.166850,0.343482,0.000101,0.000592,-1.527425,0.000016,30,2056.918231
407,0.167743,0.342589,0.000095,0.000493,-1.524389,0.000082,30,2062.071038
408,0.198335,0.311997,-0.000100,0.003119,-1.521383,0.001670,30,2067.207791
409,0.197322,0.313010,-0.000172,0.001151,-1.518550,0.000061,30,2072.415592
410,0.172124,0.338208,-0.000219,0.001753,-1.515576,0.000844,30,2077.542548
411,0.195045,0.315287,0.000042,0.001346,-1.512520,0.000122,30,2082.666246
412,0.168127,0.342205,0.000071,0.000551,-1.509491,0.000106,30,2087.784475
413,0.171272,0.339060,0.000018,0.000390,-1.506479,0.000099,30,2092.833250
414,0.176246,0.334085,-0.000103,0.001288,-1.503507,0.000430,30,2097.934458
415,0.181024,0.329308,0.000101,0.000451,-1.500566,0.000107,30,2103.040302
416,0.171110,0.339222,0.000081,0.000839,-1.497526,0.000127,30,2108.129835
417,0.172927,0.337405,-0.000133,0.000529,-1.494472,0.000052,30,2113.184459
418,0.151696,0.358636,-0.000008,0.000803,-1.491461,0.000016,30,2118.283526
419,0.160327,0.350005,-0.000035,0.000477,-1.488445,0.000308,30,2123.464920
420,0.178913,0.331419,0.000023,0.000588,-1.485440,0.000054,30,2128.553576
421,0.161077,0.349255,-0.000009,0.001357,-1.482375,0.000022,30,2133.596784
422,0.180020,0.330312,-0.000107,0.001281,-1.479270,0.000662,30,2138.689659
423,0.199307,0.311025,-0.000446,0.004593,-1.476243,0.001875,30,2143.800812
424,0.249189,0.261143,-0.000085,0.001086,-1.473363,0.000232,30,2148.953563
425,0.274720,0.235612,-0.000214,0.002216,-1.470417,0.001261,30,2154.013134
426,0.176927,0.333404,-0.000107,0.002991,-1.467472,0.000131,30,2159.150570
427,0.168463,0.341869,-0.000102,0.000921,-1.464485,0.000354,30,2164.142736
428,0.209177,0.301155,0.000031,0.002070,-1.461490,0.000150,30,2169.014567
429,0.169139,0.341193,-0.000084,0.002001,-1.458471,0.000723,30,2174.048170
430,0.177238,0.333094,-0.000067,0.001021,-1.455460,0.000715,30,2179.095950
431,0.164826,0.345506,0.000040,0.001658,-1.452440,0.000402,30,2184.198044
432,0.166369,0.343963,0.000051,0.000605,-1.449327,0.000073,30,2189.235903
433,0.163058,0.347274,-0.000049,0.000720,-1.446251,0.000068,30,2194.280437
434,0.158876,0.351456,0.000019,0.000831,-1.443259,0.000140,30,2199.278952
435,0.180911,0.329421,-0.000030,0.000951,-1.440246,0.000195,30,2204.277318
436,0.189651,0.320681,-0.000034,0.000922,-1.437255,0.000357,30,2209.241823
437,0.179663,0.330669,-0.000307,0.002038,-1.434283,0.000242,30,2214.341444
438,0.174198,0.336134,-0.000039,0.000356,-1.431310,0.000167,30,2219.375320
439,0.236798,0.273534,-0.000225,0.003584,-1.428354,0.001561,30,2224.418733
440,0.295200,0.215132,0.000049,0.002285,-1.425425,0.000062,30,2229.448406
441,0.257403,0.252929,-0.000133,0.002452,-1.422396,0.001062,30,2234.608048
442,0.195703,0.314629,0.000176,0.002119,-1.419415,0.000146,30,2239.632626
443,0.177161,0.333170,-0.000049,0.001587,-1.416437,0.000478,30,2244.703241
444,0.179595,0.330737,0.000069,0.001115,-1.413408,0.000025,30,2249.802699
445,0.184943,0.325389,-0.000051,0.000585,-1.410367,0.000072,30,2254.855142
446,0.179101,0.331231,0.000002,0.000728,-1.407332,0.000123,30,2259.986844
447,0.163058,0.347273,-0.000114,0.000588,-1.404314,0.000023,30,2265.075516
448,0.154064,0.356268,-0.000052,0.000952,-1.401314,0.000024,30,2270.117309
449,0.152762,0.357570,-0.000065,0.000616,-1.398327,0.000183,30,2275.190931
450,0.191882,0.318450,0.000052,0.001720,-1.395338,0.000083,30,2280.297644
451,0.169664,0.340668,-0.000037,0.000626,-1.392322,0.000201,30,2285.391425
452,0.185683,0.324649,-0.000001,0.000368,-1.389334,0.000443,30,2290.498438
453,0.168402,0.341929,-0.000001,0.001169,-1.386376,0.000176,30,2295.663678
454,0.215656,0.294676,0.000035,0.001259,-1.383339,0.000056,30,2300.765875
455,0.227739,0.282593,0.000049,0.001004,-1.380321,0.000057,30,2305.840255
456,0.214722,0.295610,-0.000114,0.001045,-1.377362,0.000182,30,2310.951149
457,0.201221,0.309111,-0.000044,0.000526,-1.374421,0.000129,30,2316.051836
458,0.188662,0.321669,0.000068,0.000680,-1.371416,0.000052,30,2321.116090
459,0.165097,0.345235,-0.000074,0.001381,-1.368393,0.000019,30,2326.166085
460,0.156908,0.353424,0.000079,0.000540,-1.365347,0.000066,30,2331.353149
461,0.157138,0.353194,0.000007,0.000787,-1.362287,0.000032,30,2336.484368
462,0.171056,0.339276,-0.000112,0.001365,-1.359279,0.000103,30,2341.620015
463,0.173770,0.336562,0.000075,0.000300,-1.356263,0.000027,30,2346.709281
464,0.157944,0.352388,0.000016,0.000511,-1.353216,0.000026,30,2351.860768
465,0.178485,0.331847,0.000027,0.000680,-1.350207,0.000052,30,2357.013265
466,0.162414,0.347918,-0.000115,0.000828,-1.347228,0.000022,30,2362.138905
467,0.163948,0.346384,-0.000067,0.000401,-1.344275,0.000023,30,2367.287833
468,0.190970,0.319362,-0.000035,0.000696,-1.341334,0.000011,30,2372.277980
469,0.168760,0.341572,-0.000043,0.000410,-1.338355,0.000014,30,2377.291577
470,0.178353,0.331978,-0.000056,0.000661,-1.335342,0.000243,30,2382.312436
471,0.229551,0.280781,0.000005,0.002477,-1.332348,0.000162,30,2387.362280
472,0.172410,0.337922,0.000096,0.001339,-1.329351,0.000045,30,2392.392096
473,0.162710,0.347622,-0.000028,0.000391,-1.326343,0.000014,30,2397.466677
474,0.189671,0.320660,-0.000136,0.002302,-1.323377,0.001397,30,2402.517748
475,0.307758,0.202574,-0.000032,0.004419,-1.320428,0.000037,30,2407.619844
476,0.216647,0.293685,-0.000321,0.004178,-1.317429,0.001901,30,2412.729375
477,0.249132,0.261199,-0.000045,0.001688,-1.314552,0.000163,30,2417.787256
478,0.302673,0.207659,0.000049,0.005188,-1.311619,0.000393,30,2422.819704
479,0.164857,0.345474,0.000142,0.005438,-1.308625,0.000042,30,2427.989198
480,0.155947,0.354385,-0.000004,0.000510,-1.305596,0.000101,30,2433.033683
481,0.163846,0.346486,-0.000026,0.001958,-1.302540,0.000032,30,2438.148668
482,0.183731,0.326601,-0.000050,0.001027,-1.299438,0.000102,30,2443.291666
483,0.169031,0.341301,-0.000009,0.000344,-1.296355,0.000025,30,2448.395848
484,0.175643,0.334688,0.000010,0.000350,-1.293359,0.000058,30,2453.484942
485,0.184733,0.325599,0.000013,0.001184,-1.290379,0.000033,30,2458.545162
486,0.175744,0.334588,-0.000064,0.000574,-1.287419,0.000039,30,2463.611736
487,0.175446,0.334886,-0.000032,0.000465,-1.284433,0.000223,30,2468.721420
488,0.222931,0.287401,0.000037,0.004192,-1.281465,0.000462,30,2473.805841
489,0.224908,0.285424,0.000033,0.001687,-1.278556,0.000194,30,2478.951720
490,0.215046,0.295286,-0.000113,0.000912,-1.275529,0.000109,30,2484.099166
491,0.178800,0.331532,-0.000022,0.001569,-1.272528,0.000282,30,2489.213327
492,0.282527,0.227805,0.000253,0.009205,-1.269532,0.001842,30,2494.343802
493,0.309584,0.200748,-0.000035,0.001707,-1.266662,0.000082,30,2499.430973
494,0.326466,0.183866,-0.000154,0.001719,-1.263722,0.000245,30,2504.549141
495,0.193497,0.316835,-0.000101,0.004570,-1.260742,0.001581,30,2509.654113
496,0.259221,0.251111,-0.000435,0.011975,-1.257887,0.001288,30,2515.176436
497,0.179604,0.330728,0.000257,0.003617,-1.255140,0.000071,30,2520.429815
498,0.220033,0.290299,-0.000156,0.002372,-1.252087,0.000039,30,2525.512582
499,0.233186,0.277146,-0.000162,0.001682,-1.249038,0.000927,30,2530.594493
500,0.251841,0.258490,-0.000109,0.001893,-1.246089,0.000032,30,2535.741470
501,0.176495,0.333837,-0.000054,0.002435,-1.243114,0.000051,30,2540.810003
502,0.191697,0.318634,-0.000043,0.000894,-1.240117,0.000029,30,2545.961536
503,0.170679,0.339653,0.000106,0.000862,-1.237085,0.000031,30,2551.080741
504,0.173231,0.337101,-0.000029,0.000946,-1.234038,0.000070,30,2556.196075
505,0.187780,0.322552,-0.000016,0.001961,-1.231002,0.000383,30,2561.307419
506,0.420818,0.089514,-0.000323,0.027687,-1.228025,0.002680,30,2566.409736
507,0.318103,0.192229,-0.000091,0.009398,-1.225570,0.001687,23,2571.417720
508,0.379724,0.130608,0.000109,0.004468,-1.223620,0.003517,18,2576.439902
509,1.974518,-1.464186,-0.001319,2.183461,-1.221571,0.003570,30,2581.461879
510,0.617015,-0.106683,-0.001004,0.193796,-1.220571,0.002247,10,2586.324860
511,0.838438,-0.328107,-0.001663,0.036066,-1.220119,0.003322,6,2591.157029
512,1.345208,-0.834876,-0.002249,0.235710,-1.219765,0.003221,7,2596.071776
513,0.909494,-0.399162,-0.002357,0.016721,-1.219374,0.003653,8,2601.004389
514,0.525828,-0.015496,-0.001045,0.160512,-1.218876,0.003284,10,2606.018554
515,0.621802,-0.111470,0.000118,0.017552,-1.217337,0.001543,30,2611.230122
516,0.890943,-0.380611,0.000036,0.044130,-1.214424,0.000002,30,2616.533638
517,0.899213,-0.388881,-0.000026,0.003947,-1.211381,0.000002,30,2621.933651
518,0.895294,-0.384962,-0.000116,0.003016,-1.208334,0.000004,30,2627.281503
519,0.841449,-0.331118,0.000165,0.005881,-1.205300,0.000076,30,2632.549679
520,0.829337,-0.319006,-0.000151,0.004623,-1.202204,0.000059,30,2637.895219
521,0.740057,-0.229725,0.000009,0.006769,-1.199142,0.000149,30,2643.231217
522,0.613101,-0.102770,-0.000158,0.012471,-1.196162,0.000209,30,2648.508097
523,0.487250,0.023082,-0.000063,0.010511,-1.193338,0.001006,30,2653.793958
524,1.062835,-0.552503,0.000023,0.245176,-1.190413,0.001480,30,2658.992174
525,0.489300,0.021031,-0.000088,0.066326,-1.187626,0.001655,29,2664.244406
526,0.502888,0.007444,-0.000260,0.014137,-1.184962,0.002222,27,2669.483043
527,0.461557,0.048775,0.000078,0.009314,-1.182257,0.000274,30,2674.798523
528,0.476083,0.034249,0.000115,0.004039,-1.179254,0.000023,30,2680.134660
529,0.393925,0.116407,-0.000027,0.008470,-1.176142,0.000262,30,2685.388404
530,0.435180,0.075152,0.000016,0.002189,-1.173069,0.000276,30,2690.648842
531,0.524985,-0.014653,0.000060,0.008893,-1.170025,0.000109,30,2695.945377
532,0.450902,0.059430,-0.000033,0.001424,-1.166946,0.000006,30,2701.243154
533,0.456571,0.053761,0.000017,0.000409,-1.163867,0.000002,30,2706.503805
534,0.465398,0.044934,0.000169,0.001985,-1.160771,0.000023,30,2711.789482
535,0.479933,0.030399,0.000003,0.006514,-1.157704,0.000158,30,2717.078795
536,0.473524,0.036808,0.000001,0.000686,-1.154693,0.000010,30,2722.372120
537,0.457659,0.052673,0.000024,0.000711,-1.151633,0.000003,30,2727.623839
538,0.471603,0.038729,0.000117,0.001018,-1.148553,0.000011,30,2732.879754
539,0.489603,0.020729,0.000097,0.001706,-1.145460,0.000008,30,2738.051562
540,0.485291,0.025040,-0.000111,0.001306,-1.142417,0.000003,30,2743.315919
541,0.464331,0.046001,0.000069,0.000821,-1.139371,0.000003,30,2748.475915
542,0.463395,0.046937,0.000005,0.000872,-1.136304,0.000002,30,2753.673353
543,0.462785,0.047547,0.000067,0.000549,-1.133243,0.000002,30,2758.873531
544,0.471222,0.039110,0.000009,0.000989,-1.130185,0.000002,30,2764.163737
545,0.473054,0.037277,-0.000152,0.001453,-1.127143,0.000023,30,2769.433161
546,0.450421,0.059911,0.000026,0.000548,-1.124157,0.000003,30,2774.744814
547,0.446345,0.063987,0.000022,0.000817,-1.121092,0.000006,30,2780.045926
548,0.440499,0.069833,0.000036,0.000470,-1.118008,0.000002,30,2785.281661
549,0.476498,0.033834,0.000147,0.002981,-1.114955,0.000023,30,2790.533275
550,0.473503,0.036829,0.000016,0.001453,-1.111946,0.000009,30,2795.866947
551,0.449710,0.060622,0.000062,0.001061,-1.108892,0.000003,30,2801.146154
552,0.464781,0.045551,0.000110,0.000860,-1.105815,0.000006,30,2806.364171
553,0.449281,0.061051,-0.000005,0.000706,-1.102766,0.000002,30,2811.541982
554,0.474082,0.036250,0.000144,0.001721,-1.099716,0.000012,30,2816.838988
555,0.459297,0.051034,0.000028,0.000215,-1.096651,0.000003,30,2822.109475
556,0.454946,0.055386,0.000017,0.000775,-1.093605,0.000007,30,2827.445763
557,0.469919,0.040413,-0.000074,0.001549,-1.090616,0.000010,30,2832.659298
558,0.459495,0.050837,0.000065,0.000970,-1.087616,0.000016,30,2837.860428
559,0.459475,0.050857,-0.000009,0.001119,-1.084566,0.000009,30,2843.099073
560,0.436979,0.073352,0.000058,0.001542,-1.081542,0.000008,30,2848.281701
561,0.439347,0.070984,0.000030,0.000527,-1.078520,0.000004,30,2853.516183
562,0.443612,0.066719,-0.000065,0.001365,-1.075488,0.000005,30,2858.785284
563,0.512113,-0.001781,0.000013,0.008051,-1.072454,0.000129,30,2864.002727
564,0.478642,0.031690,0.000097,0.002669,-1.069531,0.000003,30,2869.256045
565,0.461544,0.048788,-0.000038,0.001026,-1.066525,0.000009,30,2874.480478
566,0.440927,0.069405,-0.000054,0.000849,-1.063507,0.000003,30,2879.747424
567,0.442287,0.068045,-0.000038,0.000523,-1.060490,0.000005,30,2884.926810
568,0.450620,0.059712,-0.000034,0.000472,-1.057477,0.000003,30,2890.135096
569,0.435440,0.074892,0.000006,0.000437,-1.054462,0.000002,30,2895.461531
570,0.459279,0.051053,-0.000098,0.002089,-1.051476,0.000002,30,2900.741606
571,0.445262,0.065070,0.000016,0.000593,-1.048500,0.000002,30,2906.096793
572,0.439055,0.071277,0.000034,0.001241,-1.045456,0.000011,30,2911.325841
573,0.418179,0.092153,-0.000160,0.001452,-1.042417,0.000013,30,2916.545180
574,0.448092,0.062240,-0.000010,0.002656,-1.039435,0.000033,30,2921.804304
575,0.478249,0.032083,-0.000202,0.004248,-1.036449,0.000005,30,2927.091432
576,0.444627,0.065705,-0.000107,0.001333,-1.033478,0.000009,30,2932.446056
577,0.418646,0.091685,-0.000027,0.001031,-1.030465,0.000002,30,2937.855483
578,0.424753,0.085579,-0.000047,0.002185,-1.027450,0.000024,30,2943.142268
579,0.468538,0.041794,-0.000026,0.005437,-1.024480,0.000153,30,2948.368597
580,0.468583,0.041748,0.000301,0.001205,-1.021491,0.000003,30,2953.655580
581,0.436544,0.073788,-0.000004,0.002401,-1.018403,0.000031,30,2958.884341
582,0.483753,0.026579,0.000110,0.003056,-1.015338,0.000002,30,2964.112648
583,0.510451,-0.000119,0.000047,0.004030,-1.012286,0.000064,30,2969.405375
584,0.448799,0.061533,0.000139,0.004503,-1.009304,0.000025,30,2974.773480
585,0.480266,0.030066,0.000085,0.002815,-1.006260,0.000043,30,2980.065900
586,0.429985,0.080347,0.000071,0.001569,-1.003249,0.000007,30,2985.338260
587,0.441914,0.068418,-0.000069,0.000864,-1.000219,0.000012,30,2990.644460
588,0.447670,0.062662,0.000028,0.001346,-0.997193,0.000009,30,2995.929140
589,0.471428,0.038904,-0.000046,0.001718,-0.994173,0.000011,30,3001.160962
590,0.453436,0.056896,-0.000032,0.001323,-0.991172,0.000002,30,3006.455383
591,0.448837,0.061495,-0.000003,0.000421,-0.988176,0.000003,30,3011.684697
592,0.450392,0.059940,-0.000039,0.000852,-0.985163,0.000004,30,3016.954669
593,0.473082,0.037250,-0.000037,0.010822,-0.982209,0.000538,30,3022.162152
594,0.567036,-0.056704,-0.000151,0.010034,-0.979379,0.000084,30,3027.397172
595,0.459132,0.051199,-0.000037,0.004992,-0.976455,0.000021,30,3032.545122
596,0.455879,0.054453,-0.000023,0.000811,-0.973459,0.000006,30,3037.745164
597,0.462521,0.047811,0.000016,0.000745,-0.970432,0.000007,30,3042.895105
598,0.494194,0.016138,-0.000050,0.003583,-0.967394,0.000065,30,3048.132905
599,0.470023,0.040309,-0.000042,0.001643,-0.964433,0.000024,30,3053.338392
600,0.460599,0.049733,0.000037,0.000358,-0.961453,0.000007,30,3058.527485
601,0.452561,0.057771,-0.000003,0.000681,-0.958433,0.000007,30,3063.682455
602,0.453632,0.056700,0.000006,0.000754,-0.955413,0.000003,30,3068.897916
603,0.457395,0.052937,0.000070,0.000374,-0.952402,0.000005,30,3074.185657
604,0.453246,0.057086,-0.000042,0.000907,-0.949375,0.000006,30,3079.378491
605,0.442605,0.067727,0.000035,0.000773,-0.946355,0.000003,30,3084.596190
606,0.451168,0.059164,0.000047,0.000564,-0.943339,0.000002,30,3089.773058
607,0.450802,0.059530,-0.000187,0.001089,-0.940349,0.000004,30,3095.007056
608,0.440397,0.069935,0.000020,0.000342,-0.937372,0.000002,30,3100.233483
609,0.438771,0.071561,0.000087,0.000739,-0.934350,0.000002,30,3105.382883
610,0.446693,0.063639,-0.000102,0.000578,-0.931322,0.000001,30,3110.535980
611,0.442008,0.068323,-0.000057,0.001000,-0.928348,0.000004,30,3115.697467
612,0.438464,0.071868,0.000013,0.000780,-0.925337,0.000005,30,3120.920420
613,0.415535,0.094796,-0.000084,0.000780,-0.922325,0.000002,30,3126.095179
614,0.422121,0.088211,0.000057,0.000657,-0.919308,0.000002,30,3131.252373
615,0.423951,0.086381,-0.000015,0.000885,-0.916286,0.000003,30,3136.403765
616,0.447262,0.063070,-0.000050,0.000985,-0.913283,0.000004,30,3141.647237
617,0.428659,0.081673,0.000004,0.000340,-0.910271,0.000002,30,3146.863852
618,0.434965,0.075367,0.000028,0.000897,-0.907259,0.000003,30,3151.969693
619,0.447461,0.062871,0.000055,0.000406,-0.904242,0.000002,30,3157.176451
620,0.449299,0.061033,0.000052,0.000554,-0.901217,0.000004,30,3162.396813
621,0.434621,0.075711,-0.000045,0.000571,-0.898194,0.000002,30,3167.580970
622,0.448991,0.061341,-0.000031,0.000879,-0.895207,0.000011,30,3172.735817
623,0.448017,0.062315,0.000133,0.000508,-0.892182,0.000003,30,3177.999547
624,0.448583,0.061749,-0.000186,0.001964,-0.889167,0.000042,30,3183.176105
625,0.456947,0.053385,0.000077,0.001154,-0.886202,0.000053,30,3188.421903
626,0.434716,0.075616,-0.000106,0.000869,-0.883198,0.000009,30,3193.612872
627,0.419340,0.090992,-0.000033,0.000465,-0.880213,0.000002,30,3198.726645
628,0.406594,0.103738,-0.000052,0.000660,-0.877216,0.000003,30,3203.996006
629,0.421262,0.089070,-0.000037,0.000636,-0.874221,0.000003,30,3209.135255
630,0.416817,0.093515,0.000014,0.001162,-0.871235,0.000022,30,3214.306864
631,0.408976,0.101356,0.000056,0.000317,-0.868217,0.000013,30,3219.488367
632,0.379069,0.131263,-0.000053,0.001706,-0.865184,0.000002,30,3224.681757
633,0.393536,0.116796,0.000051,0.000826,-0.862173,0.000005,30,3229.780014
634,0.372981,0.137351,-0.000000,0.001051,-0.859168,0.000005,30,3234.994177
635,0.335045,0.175287,0.000107,0.001549,-0.856155,0.000004,30,3240.163131
636,0.359523,0.150809,0.000029,0.000897,-0.853120,0.000003,30,3245.288439
637,0.381776,0.128556,-0.000007,0.000535,-0.850107,0.000004,30,3250.398169
638,0.341857,0.168475,0.000102,0.002085,-0.847097,0.000004,30,3255.569089
639,0.358204,0.152128,0.000024,0.001172,-0.844065,0.000007,30,3260.728760
640,0.350095,0.160237,0.000053,0.002297,-0.841063,0.000056,30,3265.829827
641,0.330630,0.179702,-0.000000,0.000191,-0.838060,0.000006,30,3270.936398
642,0.286599,0.223733,-0.000065,0.002017,-0.835046,0.000002,30,3276.023639
643,0.288070,0.222262,0.000009,0.000693,-0.832043,0.000003,30,3281.171784
644,0.266125,0.244207,-0.000080,0.000866,-0.829036,0.000005,30,3286.361304
645,0.269067,0.241265,-0.000074,0.001179,-0.826059,0.000002,30,3291.486146
646,0.280258,0.230074,0.000016,0.001615,-0.823065,0.000009,30,3296.651825
647,0.251978,0.258354,0.000097,0.001874,-0.820035,0.000022,30,3301.785476
648,0.230228,0.280104,-0.000230,0.002138,-0.817060,0.000006,30,3306.948301
649,0.207205,0.303127,-0.000004,0.002444,-0.814117,0.000002,30,3312.037866
650,0.223092,0.287240,0.000024,0.001230,-0.811128,0.000011,30,3317.122637
651,0.223637,0.286695,-0.000120,0.000332,-0.808154,0.000004,30,3322.253846
652,0.203397,0.306935,0.000066,0.001045,-0.805156,0.000005,30,3327.416489
653,0.206462,0.303870,-0.000003,0.000553,-0.802131,0.000005,30,3332.446093
654,0.207540,0.302792,0.000018,0.000799,-0.799108,0.000004,30,3337.551357
655,0.195443,0.314889,-0.000012,0.000635,-0.796102,0.000013,30,3342.670121
656,0.203387,0.306944,0.000064,0.002018,-0.793104,0.000017,30,3347.799324
657,0.178342,0.331990,0.000024,0.000892,-0.790089,0.000002,30,3353.014877
658,0.192088,0.318244,0.000043,0.000814,-0.787065,0.000002,30,3358.143914
659,0.183415,0.326917,-0.000041,0.000610,-0.784050,0.000006,30,3363.320773
660,0.171173,0.339159,0.000047,0.001272,-0.781027,0.000009,30,3368.463552
661,0.165090,0.345242,0.000011,0.002076,-0.777976,0.000002,30,3373.626029
662,0.189568,0.320764,0.000132,0.002806,-0.774953,0.000013,30,3378.776075
663,0.177622,0.332710,0.000097,0.001141,-0.771928,0.000006,30,3383.915816
664,0.183210,0.327122,-0.000196,0.000816,-0.768931,0.000006,30,3389.042393
665,0.199240,0.311092,0.000184,0.001142,-0.765956,0.000002,30,3394.083927
666,0.198347,0.311985,0.000056,0.000445,-0.762908,0.000010,30,3399.193456
667,0.189702,0.320629,0.000049,0.000524,-0.759895,0.000019,30,3404.267057
668,0.179924,0.330408,0.000118,0.001138,-0.756871,0.000002,30,3409.342576
669,0.169204,0.341128,0.000032,0.000941,-0.753864,0.000010,30,3414.473138
